0.71,98.84,4.04,11.71,36.38,49.27,24.15,74.39,9.58,83.15,9.13,22.08,98.48,83.45,31.72,85.64
95.28,58.12,79.55,52.61,36.66,50.92,99.84,32.18,57.62,74.17,7.32,46.38,12.00,35.95,8.18,99.78
68.64,26.58,96.58,63.64,17.04,39.13,64.55,86.43,58.25,41.78,35.64,68.41,39.22,11.76,15.37,28.23
38.85,45.69,84.32,29.84,0.90,72.17,4.30,9.77,65.19,40.09,15.21,8.86,34.68,76.88,61.04,70.71
61.75,44.60,96.73,74.07,76.01,17.16,46.70,69.34,91.31,6.90,40.70,14.00,69.85,90.47,72.74,30.52
99.81,25.14,91.87,43.96,29.80,79.59,18.50,88.19,97.29,4.29,49.24,83.05,68.11,77.69,83.10,42.42
17.42,79.77,97.55,48.07,68.33,8.78,96.90,10.69,36.92,7.77,61.75,5.02,64.13,8.98,59.15,67.10
14.14,39.27,40.73,52.91,0.21,18.12,28.01,1.40,97.62,27.51,61.78,95.78,51.94,56.95,48.68,35.73
37.67,80.52,73.62,28.63,26.39,82.15,82.77,19.91,24.13,48.46,45.38,72.48,37.49,36.24,62.39,31.20
38.48,6.79,61.05,29.25,75.53,35.95,11.33,70.51,42.01,37.68,48.25,92.32,19.26,14.85,33.94,94.29
80.28,77.34,28.45,49.17,15.11,87.72,34.45,12.74,21.79,76.38,40.62,68.51,10.78,12.64,23.63,4.89
19.13,53.97,15.24,50.36,51.85,18.01,42.06,22.73,47.57,14.43,13.50,63.58,71.42,54.12,6.56,85.64
39.49,88.97,47.90,69.51,46.41,93.50,87.42,86.83,77.67,89.28,42.94,79.93,82.78,47.53,72.67,55.87
2.42,7.71,87.90,32.64,11.03,26.63,98.98,76.80,16.32,22.55,66.65,73.96,40.92,65.86,73.43,71.88
3.95,89.37,2.41,95.36,10.12,95.38,39.90,35.86,87.86,33.57,31.21,23.18,68.87,40.78,26.92,41.86
61.67,60.20,43.52,70.07,6.12,42.28,3.58,17.50,26.06,44.58,56.94,10.12,64.34,1.20,24.66,70.00
82.92,14.40,20.74,44.96,80.35,96.91,94.85,37.22,31.70,1.98,68.64,41.74,7.50,66.80,23.98,4.96
74.22,39.28,24.52,19.46,41.46,8.27,55.23,8.81,80.47,83.76,90.78,89.42,84.81,49.17,46.52,30.29
15.90,62.08,75.95,83.40,94.09,57.65,75.50,95.78,96.41,55.05,92.42,69.78,92.12,7.67,96.27,35.71
95.77,60.24,95.71,7.36,99.07,61.49,53.48,10.29,2.79,91.73,75.61,90.65,67.86,56.01,74.00,85.40
6.25,67.82,72.17,37.10,88.55,47.55,58.50,33.61,89.08,79.01,30.89,47.89,53.31,85.48,41.41,12.64
88.08,72.01,91.37,52.32,58.81,31.36,6.53,36.53,56.52,6.48,68.97,35.83,9.41,46.92,53.82,29.56
93.32,46.31,28.89,24.45,20.14,33.41,33.20,72.45,0.39,65.59,38.43,27.09,76.21,90.90,39.82,90.02
55.88,94.40,73.77,35.59,87.29,89.54,99.81,7.74,47.64,23.43,25.06,70.84,77.21,48.14,6.45,34.23
86.62,88.49,73.27,18.56,90.26,91.77,68.85,99.91,8.92,12.57,85.98,47.96,12.17,36.38,13.49,34.60
53.33,81.89,89.99,86.57,56.18,61.11,78.81,27.84,3.17,55.54,55.44,29.33,37.85,45.33,18.66,54.17
91.03,27.79,90.21,31.82,83.89,81.62,44.34,71.02,18.48,55.97,76.88,44.19,21.70,76.08,27.31,77.45
56.92,75.27,43.42,21.21,7.80,31.90,57.48,95.54,13.58,52.41,4.31,73.68,38.28,68.04,14.15,83.42
53.10,52.72,21.99,30.63,94.10,14.37,4.92,30.42,75.22,30.28,24.58,95.91,78.23,53.28,74.10,85.23
63.97,43.85,22.24,12.27,85.40,43.34,59.38,34.37,60.70,36.52,37.13,30.88,64.91,72.71,53.81,91.46
99.70,71.01,85.89,71.50,80.32,0.10,52.00,77.83,27.77,62.40,43.24,25.67,77.86,7.48,74.89,57.74
45.06,75.33,13.20,80.90,11.01,47.00,86.65,3.65,19.72,30.15,28.68,48.13,74.06,75.36,96.96,77.44
91.89,6.58,7.62,29.73,99.60,90.45,24.23,27.60,69.18,49.97,18.35,44.26,10.97,51.04,0.47,81.88
