0.17,0.52,0.66,0.23,0.03,0.84,0.08,1.00,0.82,0.94,0.98,0.50,0.75,0.54,0.72,1.00
0.47,0.71,0.22,0.81,0.62,0.96,0.07,0.69,0.14,0.51,0.99,0.37,0.44,0.59,0.11,0.83
0.52,0.50,0.72,0.72,0.45,0.28,0.67,0.09,0.16,0.58,0.28,0.16,0.68,0.92,0.68,0.59
0.95,0.69,0.07,0.71,0.36,0.63,0.48,0.68,0.71,0.55,0.20,0.59,0.50,0.18,0.02,0.88
0.83,0.55,0.34,0.77,0.64,0.85,0.79,0.13,0.90,0.30,0.22,0.08,0.87,0.01,0.87,0.44
0.54,0.01,0.11,0.34,0.38,0.23,0.81,0.74,0.95,0.81,0.62,0.27,0.37,0.12,0.89,0.98
0.70,0.07,0.42,0.08,0.08,0.13,0.68,0.89,0.05,0.17,0.43,0.70,0.60,0.32,0.50,0.48
0.22,0.15,0.88,0.14,0.92,0.01,0.99,0.16,0.59,0.49,0.72,0.47,0.01,0.50,0.16,0.93
0.00,0.06,0.67,0.02,0.75,0.76,0.28,0.98,0.43,0.11,0.44,0.48,0.98,0.84,0.76,1.00
0.24,0.06,0.07,0.11,0.77,0.56,0.16,0.47,0.63,0.01,0.57,0.07,0.35,0.00,0.91,0.47
0.80,0.51,0.00,0.48,0.44,0.10,0.02,0.32,0.43,0.66,0.62,0.53,0.42,0.58,0.89,0.02
0.31,0.40,0.60,0.91,0.68,0.68,0.72,0.35,0.82,0.10,0.83,0.46,0.94,0.94,0.86,0.21
0.66,0.10,0.46,0.79,0.59,0.86,0.76,0.43,0.05,0.79,0.69,0.14,0.08,0.35,0.20,0.24
0.58,0.53,0.50,0.95,0.38,0.41,0.77,0.13,0.99,0.84,0.97,0.08,0.40,0.88,0.94,0.78
0.17,0.59,0.10,0.13,0.84,0.74,0.76,0.31,0.63,0.85,0.21,0.97,1.00,0.85,0.33,0.16
0.33,0.20,0.45,0.87,0.82,0.26,0.57,0.46,0.95,0.92,0.33,0.93,0.25,0.03,0.03,0.96
0.83,0.27,0.50,0.38,0.98,0.36,0.93,0.58,0.23,0.67,0.73,0.63,0.27,0.26,0.85,0.40
0.75,0.60,0.54,0.55,0.59,0.36,0.49,0.49,0.64,0.58,0.31,0.53,0.56,0.02,0.96,0.55
0.72,0.35,0.00,0.40,0.82,0.33,0.95,0.99,0.77,0.30,0.45,0.84,0.46,0.09,0.52,0.17
0.87,0.37,0.05,0.13,0.41,0.98,0.74,0.83,0.34,0.19,0.42,0.43,0.36,0.75,0.02,0.35
0.61,0.69,0.46,0.74,0.65,0.17,0.86,0.93,0.36,0.50,0.68,0.62,0.10,0.30,0.13,0.90
0.05,0.98,0.74,0.83,0.70,0.20,0.14,0.36,0.58,0.72,0.19,0.96,0.69,0.01,0.38,0.20
0.58,0.78,0.94,0.28,0.82,0.35,0.20,0.26,0.69,0.82,0.49,0.93,0.17,0.84,0.19,0.57
0.05,0.71,0.66,0.22,0.45,0.83,0.37,0.23,0.13,0.75,0.30,0.91,0.31,0.86,0.79,0.67
0.92,0.36,0.82,0.65,0.72,0.29,0.63,0.00,0.22,0.96,0.02,0.58,0.62,0.87,0.61,0.51
0.01,0.53,0.96,0.59,0.26,0.25,0.60,0.97,0.14,0.63,0.80,0.06,0.50,0.69,0.99,0.98
0.57,0.91,0.42,0.03,0.72,0.06,0.45,0.38,0.23,0.67,0.42,0.30,0.21,0.16,0.40,0.98
0.08,0.81,0.18,0.15,0.07,0.72,0.51,0.01,0.79,0.74,0.55,0.24,0.13,0.99,1.00,0.09
0.69,0.80,0.83,0.08,0.93,0.42,0.91,0.67,0.26,0.56,0.92,0.04,0.69,0.14,0.36,0.05
0.82,0.58,0.26,0.81,0.13,0.45,0.48,0.48,0.11,0.42,0.86,0.56,0.80,0.95,0.64,0.39
0.69,0.20,0.26,0.03,0.11,0.19,0.14,0.76,0.96,0.96,0.53,0.86,0.46,0.52,0.73,0.21
0.08,1.00,0.98,0.19,0.97,0.91,0.56,0.12,0.46,0.30,0.96,0.44,0.07,0.75,0.25,0.30
0.34,0.25,0.00,0.34,0.95,0.75,0.29,0.01,0.13,0.26,0.72,0.98,0.92,0.03,0.23,0.06
0.96,0.83,0.18,0.14,0.25,0.01,0.48,0.08,0.58,0.18,0.22,0.90,0.07,0.83,0.02,0.05
0.38,0.34,0.49,0.32,0.92,0.75,0.29,0.86,0.98,0.07,0.54,0.49,0.49,0.35,0.20,0.78
0.33,0.17,0.29,0.35,1.00,0.91,0.30,0.11,0.62,0.49,0.98,0.20,0.13,0.86,0.06,0.98
0.55,0.44,0.11,0.53,0.83,0.98,0.22,0.25,0.85,1.00,0.97,0.79,0.20,0.98,0.31,0.54
0.11,0.51,0.52,0.47,0.69,0.98,0.31,0.39,0.23,0.38,0.95,0.20,0.92,0.06,0.47,0.60
0.60,0.89,0.30,0.49,0.66,0.89,0.34,0.89,0.87,0.60,0.94,0.67,0.61,0.81,0.99,0.32
0.44,0.08,0.84,0.44,0.05,0.64,0.99,0.70,0.23,0.66,0.04,0.32,0.27,0.62,0.75,0.52
